1.2110 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
24.0028 	EXP 	image_2: autoDraw = False
24.0028 	EXP 	image_2: autoDraw = False
24.0028 	EXP 	fixation: autoDraw = True
24.8278 	EXP 	fixation: autoDraw = False
24.8278 	EXP 	fixation: autoDraw = False
24.8278 	EXP 	image1: autoDraw = True
29.8430 	EXP 	New trial (rep=0, index=3): {'trialN': 4, 'images1': 'taskSamples\\B8.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
29.8531 	EXP 	image1: autoDraw = False
29.8531 	EXP 	image1: autoDraw = False
29.8531 	EXP 	image: autoDraw = True
29.8531 	EXP 	image: autoDraw = False
29.8531 	EXP 	image: autoDraw = False
29.8531 	EXP 	image_2: autoDraw = True
29.8531 	EXP 	image_2: autoDraw = False
29.8531 	EXP 	image_2: autoDraw = False
29.8531 	EXP 	fixation: autoDraw = True
30.6580 	EXP 	fixation: autoDraw = False
30.6580 	EXP 	fixation: autoDraw = False
30.6580 	EXP 	image1: autoDraw = True
35.6639 	EXP 	New trial (rep=0, index=4): {'trialN': 5, 'images1': 'taskSamples\\C4_Spatial_ADD_1.png', 'duration1': 8, 'images2': 'taskSamples\\C4_Spatial_ADD_2.png', 'duration2': 2, 'images3': 'taskSamples\\C4_Spatial_ADD_3.png', 'duration3': 5, 'correctAns': 1}
35.6734 	EXP 	image1: autoDraw = False
35.6734 	EXP 	image1: autoDraw = False
35.6734 	EXP 	image: autoDraw = True
35.6734 	EXP 	image: autoDraw = False
35.6734 	EXP 	image: autoDraw = False
35.6734 	EXP 	image_2: autoDraw = True
35.6734 	EXP 	image_2: autoDraw = False
35.6734 	EXP 	image_2: autoDraw = False
35.6734 	EXP 	fixation: autoDraw = True
36.5120 	EXP 	fixation: autoDraw = False
36.5120 	EXP 	fixation: autoDraw = False
36.5120 	EXP 	image1: autoDraw = True
44.5306 	EXP 	image1: autoDraw = False
44.5306 	EXP 	image1: autoDraw = False
44.5306 	EXP 	image: autoDraw = True
46.5667 	EXP 	image: autoDraw = False
46.5667 	EXP 	image: autoDraw = False
46.5667 	EXP 	image_2: autoDraw = True
51.5563 	EXP 	New trial (rep=0, index=5): {'trialN': 6, 'images1': 'taskSamples\\C3_Episodic_SUB_1.png', 'duration1': 8, 'images2': 'taskSamples\\C3_Episodic_SUB_2.png', 'duration2': 2, 'images3': 'taskSamples\\C3_Episodic_SUB_3.png', 'duration3': 5, 'correctAns': 1}
51.5711 	EXP 	image_2: autoDraw = False
51.5711 	EXP 	image_2: autoDraw = False
51.5711 	EXP 	fixation: autoDraw = True
52.3919 	EXP 	fixation: autoDraw = False
52.3919 	EXP 	fixation: autoDraw = False
52.3919 	EXP 	image1: autoDraw = True
60.4281 	EXP 	image1: autoDraw = False
60.4281 	EXP 	image1: autoDraw = False
60.4281 	EXP 	image: autoDraw = True
62.4634 	EXP 	image: autoDraw = False
62.4634 	EXP 	image: autoDraw = False
62.4634 	EXP 	image_2: autoDraw = True
67.4869 	EXP 	New trial (rep=0, index=6): {'trialN': 7, 'images1': 'taskSamples\\B18.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
67.5011 	EXP 	image_2: autoDraw = False
67.5011 	EXP 	image_2: autoDraw = False
67.5011 	EXP 	fixation: autoDraw = True
68.3236 	EXP 	fixation: autoDraw = False
68.3236 	EXP 	fixation: autoDraw = False
68.3236 	EXP 	image1: autoDraw = True
73.3178 	EXP 	New trial (rep=0, index=7): {'trialN': 8, 'images1': 'taskSamples\\B2.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
73.3399 	EXP 	image1: autoDraw = False
73.3399 	EXP 	image1: autoDraw = False
73.3399 	EXP 	image: autoDraw = True
73.3399 	EXP 	image: autoDraw = False
73.3399 	EXP 	image: autoDraw = False
73.3399 	EXP 	image_2: autoDraw = True
73.3399 	EXP 	image_2: autoDraw = False
73.3399 	EXP 	image_2: autoDraw = False
73.3399 	EXP 	fixation: autoDraw = True
74.1429 	EXP 	fixation: autoDraw = False
74.1429 	EXP 	image1: autoDraw = True
75.3153 	DATA 	Keypress: escape
75.4967 	EXP 	window1: mouseVisible = True
